pair	inflected_pair	alignments	Source Language	Target Language
('address', 'topic')	('address', 'topics')	[('topics', 'Themen'), ('address', 'anzusprechen')]	In view of the large range of topics included in the Annual Report it will clearly be impossible to address all of them at our meeting today .	Leider ist es im Rahmen der heutigen Sitzung nicht möglich , all die wichtigen Themen anzusprechen , die im Jahresbericht enthalten sind .
('address', 'problem')	('addressing', 'problem')	[('addressing', 'Lösung'), ('problem', 'dieses'), ('problem', 'Problems')]	Mr Karas acknowledges a high level of support for the euro but also some shortcomings in the provision of information within the euro zone and I support his ideas for addressing that problem .	Herr Karas hat bereits die große Zustimmung für den Euro erwähnt , er hat jedoch auch auf die mangelhafte Informationspolitik innerhalb der Eurozone hingewiesen . Ich unterstütze seine Vorschläge zur Lösung dieses Problems .
('cancel', 'project')	('cancel', 'project')	[('cancel', 'stoppen'), ('project', 'Projekt')]	Better still , cancel the whole project and put all the funds into a special account to help defray the enormous costs that will be incurred when the euro is eventually dismantled .	Noch besser wäre es , das gesamte Projekt zu stoppen und alle dafür vorgesehenen Mittel auf ein Sonderkonto einzuzahlen , aus dem dann später die enormen Kosten gedeckt werden können , die nach einem Scheitern des Euro auf uns zukommen werden .
('address', 'issue')	('addresses', 'issue')	[('issue', 'problem'), ('addresses', 'soll'), ('addresses', 'geregelt'), ('addresses', 'werden')]	The proposal provides not only for the protection of children 's health , it also addresses an internal market issue .	Der Vorschlag dient nicht nur dem Schutz der Gesundheit von Kindern , durch ihn soll auch ein Binnenmarktproblem geregelt werden .
('reduce', 'cost')	('reduce', 'costs')	[('reduce', 'senken'), ('costs', 'Kosten')]	Finally , our proposal will help to reduce considerably the costs of patents in Europe by not requiring supplementary translations of the patent once it has been delivered in one of the three languages of the European Patent Office .	Abschließend weise ich darauf hin , daß dieser Vorschlag dazu beitragen wird , die Kosten für Patente in Europa erheblich zu senken , da keine zusätzlichen Übersetzungen eines Patents erforderlich sind , sobald es in einer der drei Sprachen des Europäischen Patentamts vorgelegt worden ist .
('reduce', 'cost')	('reduce', 'costs')	[('reduce', 'reduzieren'), ('costs', 'Kosten')]	At the moment translation costs are the biggest problem when we try to reduce the costs and speed up the process .	Derzeit sind die Übersetzungskosten das größte Problem bei dem Versuch , die Kosten zu reduzieren und den Prozeß zu beschleunigen .
('address', 'need')	('address', 'need')	[('address', 'es'), ('address', 'geht'), ('need', 'darum')]	But as you can imagine , in this new field we have to address the need to reinforce security on the basis of the subsidiarity principle , in the sense that we have to recognise that each Member State is entitled to adopt its own national legislation to guarantee law enforcement at national level .	Wie Sie sich jedoch vorstellen können , geht es auf diesem neuen Gebiet darum , die Sicherheit auf der Grundlage des Subsidiaritätsprinzips zu stärken , daß heißt , wir müssen anerkennen , daß jeder Mitgliedstaat das Recht hat , seine eigenen nationalen Rechtsvorschriften zu erlassen , um die Strafverfolgung auf einzelstaatlicher Ebene zu regeln .
('address', 'issue')	('addressed', 'issues')	[('issues', 'Angelegenheiten'), ('be', 'sind'), ('addressed', 'zu'), ('addressed', 'klären')]	Pillar II issues have to be addressed to the Member States but , given our related responsibilities under Pillar I , we take an interest .	Angelegenheiten , die unter die zweite Säule fallen , sind von den Mitgliedstaaten zu klären , aufgrund unserer damit in Zusammenhang stehenden Pflichten gemäß Säule I haben wir jedoch ein Interesse daran .
('improve', 'work')	('improve', 'work')	[('improve', 'verbessern'), ('work', 'Arbeit')]	We need to value this mechanism and use the experience of the people we represent , as expressed through their petitions to improve our work as a whole .	Wir müssen diesen Mechanismus zu schätzen wissen und die durch die Petitionen zum Ausdruck gebrachte Erfahrung der Menschen , die wir vertreten , nutzen , um unserer Arbeit insgesamt zu verbessern .
('address', 'problem')	('addressing', 'problem')	[('addressing', 'Behandlung'), ('problem', 'dieses'), ('problem', 'Themas')]	I would like to congratulate Commissioner Palacio for having the initiative to bring this to our committee in the terms that she did , and with the force and verve that she has shown , initially , in setting up the high level group , and also in the leadership that she has given to addressing this problem .	Ich möchte Frau Kommissarin de Palacio zu ihrer Initiative , das Problem auf diese Weise unserem Ausschuß anheimgestellt zu haben , sowie zu ihrer Energie und zu dem Elan gratulieren , den sie zunächst bei der Einsetzung der Hochrangigen Gruppe und dann mit ihrer Anleitung bei der Behandlung dieses Themas bezeugte .
('address', 'problem')	('address', 'problems')	[('address', 'Lösung'), ('address', 'finden'), ('address', 'für'), ('problems', 'diese'), ('problems', 'Probleme')]	Unfortunately this report fails to make the vital link between congestion and air traffic reduction and therefore misses a vital opportunity to address these problems in a lasting manner .	Es fehlt in diesem Bericht also leider die ausschlaggebende Verbindung zwischen Überlastung des Luftraums und der Reduzierung des Luftverkehrs . Damit wird eine wichtige Möglichkeit vertan , eine dauerhafte Lösung für diese Probleme zu finden .
('address', 'problem')	('address', 'problem')	[('address', 'uns'), ('address', 'widmen'), ('problem', 'dem'), ('problem', 'Problem')]	It is a clear problem that we need to address .	Es ist ganz eindeutig ein Problem , dem wir uns widmen müssen .
('reduce', 'cost')	('reducing', 'costs')	[('reducing', 'senken'), ('costs', 'Kosten')]	We also need to find other permissible ways of reducing the costs associated with transport to island and outlying communities .	Wir müssen auch andere zulässige Wege finden , um die mit dem Verkehr zu den Gemeinden auf Inseln und in Randlagen verbundenen Kosten zu senken .
('pose', 'problem')	('poses', 'problems')	[('poses', 'bringt'), ('poses', 'mit'), ('poses', 'sich'), ('problems', 'Probleme')]	I accept that free access to Europe for Mediterranean products poses problems for producers in our southern Member States , but surely this problem could be compensated at least to some extent in the CAP .	Ich sehe ein , dass der freie Zugang von Erzeugnissen aus dem Mittelmeerraum nach Europa für Erzeuger in unseren südlichen Mitgliedstaaten Probleme mit sich bringt , doch könnten diese zumindest teilweise mit der GAP kompensiert werden .
('manage', 'project')	('managing', 'project')	[('were', 'NULL'), ('managing', 'verwalteten'), ('project', 'Projekt')]	When I was a member of the Budgetary Control Committee and met the people who were managing this project , I was not at all impressed with the knowledge that they had of running such an enterprise , and I come from an industrial and financial background .	Als ich Mitglied des Haushaltskontrollausschusses war und mit Leuten zusammentraf , die dieses Projekt verwalteten , war ich ganz und gar nicht davon beeindruckt , was sie von der Führung einer solchen Unternehmung wussten , und ich bin mit Wirtschaft und Finanzen vertraut .
('address', 'issue')	('addressing', 'issues')	[('addressing', 'sich'), ('issues', 'Themen'), ('issues', 'zuwenden')]	We can all take solace from the fact that the key protagonists in this difficult political equation are now addressing the most vexed and thorny bottom line issues that have to be resolved if a permanent peace agreement is to be put in place in the Middle East .	Wir können uns damit trösten , dass sich die Hauptakteure dieser schwierigen politischen Gleichung jetzt den kompliziertesten und heikelsten Themen zuwenden , für die eine Lösung gefunden werden muss , ehe im Nahen Osten ein endgültiges Friedensabkommen erzielt werden kann .
('understand', 'problem')	('understand', 'problem')	[('understand', 'verstehe'), ('problem', 'das'), ('problem', 'Problem')]	I do not understand the problem .	Ich verstehe das Problem nicht .
('address', 'point')	('address', 'points')	[('address', 'einzugehen'), ('address', 'auf'), ('points', 'Punkte')]	Could you perhaps address these points when you respond to our debate later on ?	Ich möchte Sie bitten , später in Ihrer Stellungnahme auf diese Punkte einzugehen .
('address', 'issue')	('address', 'issue')	[('issue', 'Problem'), ('address', 'wird'), ('address', 'angegangen')]	Whilst I have some philosophical sympathy with Senator Hollings and his colleagues who consider that state-owned companies have some hidden and sometimes explicit advantages over their privately-owned competitors , the way in which Congress in the United States is trying to address this issue is contrary to both the spirit and the letter of US multilateral commitments .	Ich hege zwar von meiner Einstellung her eine gewisse Sympathie für die Sichtweise von Senator Hollings und dessen Kollegen , wonach staatliche Unternehmen versteckte und manchmal auch deutliche Vorteile gegenüber ihren Mitwettbewerbern im Privatsektor haben , aber die Art und Weise , in der dieses Problem vom amerikanischen Kongress angegangen wird , steht im Widerspruch zu den Buchstaben und zum Geist der multilateralen Verpflichtungen , die die USA eingegangen sind .
('improve', 'service')	('improve', 'services')	[('improve', 'Verbesserung'), ('services', 'der'), ('services', 'Dienstleistungen')]	EU leaders pointed to the need to improve our overall telecommunications services .	Die Staats - und Regierungschefs der Europäischen Union haben bei diesem Treffen unterstrichen , wie wichtig die Verbesserung der Telekommunikations-Dienstleistungen ist .
('end', 'contract')	('end', 'contract')	[('contract', 'Vertrag'), ('end', 'wurde'), ('end', 'aufgelöst')]	This situation was aggravated last summer when a decision was taken in the light of the report of the Committee of Independent Experts to end the contract with the technical assistance office which helped in the implementation of this programme .	Diese Situation verschärfte sich im Sommer des letzten Jahres noch , als vor dem Hintergrund des Berichts , der vom Ausschuss Unabhängiger Experten vorgelegt wurde , der Vertrag mit dem Büro für technische Hilfe aufgelöst wurde , das die Durchführung dieses Programms unterstützte .
('organise', 'conference')	('organised', 'conference')	[('conference', 'Konferenz'), ('was', 'wurde'), ('organised', 'organisiert')]	The Euro-Mediterranean conference on water management in Marseilles on 25 and 26 of November 1996 was organised on the initiative of the European Commission and the French Government , with the support of the city of Marseilles .	Die Euro-Mittelmeer-Konferenz zu Fragen der Wasserwirtschaft , die am 25 . und 26 . November 1996 in Marseille stattfand , wurde auf Initiative der Europäischen Kommission und der französischen Regierung sowie mit Unterstützung der Stadt Marseille organisiert .
('improve', 'situation')	('improving', 'situation')	[('improving', 'verbessern'), ('situation', 'Situation')]	The Commission is also pursuing action in the social and educational field with a view to improving the situation of children .	Die Kommission unterstützt darüber hinaus mit dem Ziel , die Situation von Kindern zu verbessern , Maßnahmen im sozialen und im Bildungsbereich .
('address', 'problem')	('addresses', 'problem')	[('problem', 'Lösung'), ('problem', 'des'), ('problem', 'Problems')]	But it also addresses this problem of undeclared work .	Diese Maßnahmen tragen auch zur Lösung des Problems der nicht angemeldeten Erwerbstätigkeit bei .
('address', 'problem')	('address', 'problem')	[('address', 'Lösung'), ('address', 'finden'), ('address', 'für'), ('problem', 'dieses'), ('problem', 'Problem')]	This is perverse and it is in all our interests to address the problem .	Das ist ein unhaltbarer Zustand , und es ist in unser aller Interesse , eine Lösung für dieses Problem zu finden .
('make', 'comment')	('made', 'comments')	[('has', 'NULL'), ('been', 'NULL'), ('comments', 'Aussagen'), ('made', 'gemachten')]	Mr President , I agree with many of the comments that have been made so far by Mrs McKenna and Mrs Maij-Weggen on the situation in Burma .	Herr Präsident , ich schließe mich vielen der von Frau McKenna und Frau Maij-Weggen zur Lage in Birma gemachten Aussagen an .
('address', 'issue')	('addressing', 'issues')	[('addressing', 'beschäftigen'), ('addressing', 'mit'), ('issues', 'den'), ('issues', 'Themen')]	Instead of engaging in this sort of interference , we should be addressing those issues where it is constructive for Member States to work together and develop some common standards .	Anstatt uns auf diese Weise einzumischen , sollten wir uns lieber mit den Themen beschäftigen , bei denen eine Zusammenarbeit der Mitgliedstaaten und die Entwicklung gemeinsamer Standards nutzbringend sein kann .
('organise', 'conference')	('organising', 'conference')	[('are', 'werden'), ('organising', 'veranstalten'), ('conference', 'Konferenz')]	Next May we are organising a conference with Unctad , in this Chamber , on the least developed countries and we are also organising a conference with WHO and UNAIDS on 28 September concerning malaria , HIV-AIDS and tuberculosis , the three major communicable diseases .	Nächstes Jahr im Mai werden wir in diesem Haus gemeinsam mit der UNCTAD eine Konferenz über die am wenigsten entwickelten Länder veranstalten , und für den 28 . September planen wir außerdem eine Konferenz mit der WHO und UNAIDS über Malaria , HIV/AIDS und Tuberkulose , die drei wichtigsten übertragbaren Krankheiten .
('read', 'article')	('read', 'articles')	[('articles', 'Artikel'), ('be', 'werden'), ('read', 'gelesen')]	These two articles , in whatever combination , have to be read together .	Diese beiden Artikel müssen stets im Zusammenhang gelesen werden , ganz gleich in welcher Kombination .
('reduce', 'cost')	('reduce', 'cost')	[('reduce', 'zur'), ('reduce', 'Senkung'), ('reduce', 'beitragen'), ('cost', 'der'), ('cost', 'Kosten')]	There should be an agreed dispute-resolution mechanism available at local level , which can reduce the cost of settling consumer disputes because , as has been pointed out by many speakers this evening , there is the question of added costs with regard to resolution of disputes .	Es sollte auf lokaler Ebene einen abgestimmten Mechanismus zur Streitbeilegung geben , der zur Senkung der mit der Beilegung von Verbraucherstreitigkeiten verbundenen Kosten beitragen kann . Denn , und darauf haben heute Abend bereits etliche meiner Vorredner hingewiesen , die Beilegung von Streitigkeiten ist im Allgemeinen auch mit zusätzlichen Kosten verbunden .
('understand', 'reason')	('understand', 'reasons')	[('understand', 'kenne'), ('reasons', 'Gründe')]	Madam President , I would like to point out to my fellow Members and to yourself , that , whilst I understand the reasons which led you to go over the top and set such a full agenda for Wednesday , with regard to the political topics due to be discussed between 9 a.m. and 4 p.m. , the Council and the Commission have exactly the same speaking time as all the Members of the European Parliament , i.e. 90 minutes for the Council and the Commission and 90 minutes for the MEPs .	Frau Präsidentin , ich möchte Sie und meine Kolleginnen und Kollegen darauf aufmerksam machen , dass ich zwar die Gründe kenne , die Sie dazu veranlasst haben , den Kahn und damit die Tagesordnung vom Mittwoch derart zu überladen , was die zu erörternden politischen Themen betrifft , jedoch verfügen Rat und Kommission über die gleiche Redezeit wie alle Europaabgeordneten zusammen : 90 Minuten für den Rat und die Kommission , 90 Minuten für die Abgeordneten .
('improve', 'system')	('improve', 'systems')	[('improve', 'verbessern'), ('systems', 'systeme')]	But there is room for the Commission to coordinate and improve evaluation systems as provided for in the Treaty and I was glad to see that the Commission was careful to emphasise that this is to be based on voluntary cooperation between the Member States .	Trotzdem gibt es , wie im EU-Vertrag vorgesehen , Möglichkeiten für die Kommission , die Bewertungssysteme zu koordinieren und zu verbessern , und ich habe mich gefreut , dass die Kommission umsichtig genug war darauf hinzuweisen , dass dies auf Grundlage freiwilliger Zusammenarbeit zwischen den Mitgliedstaaten erfolgen muss .
('improve', 'situation')	('improve', 'situation')	[('improve', 'verbessern'), ('situation', 'Situation')]	The reports by the Court of Auditors clearly show that there is room for radical improvement , and the Commission has already introduced a new Structural Fund regulation to improve the situation and will obviously be checking very carefully to see whether these reforms have gone far enough .	Die Berichte des Rechnungshofs machen deutlich , dass noch Spielraum für radikale Verbesserungen vorhanden ist , und die Kommission hat bereits eine neue Strukturfondsverordnung in Kraft gesetzt , um die Situation zu verbessern und wird natürlich sehr aufmerksam verfolgen , ob diese Reformen umfassend genug waren .
('understand', 'problem')	('understood', 'problems')	[('had', 'hätte'), ('understood', 'erkannt'), ('problems', 'Probleme')]	They kindly took me to Frankfurt , and I was told that they had changed their bonus policy , that they had understood the problems in project management , and so my report is , if not actually nice , then enhanced by this meeting with the ECB .	Man hat mich in Frankfurt empfangen und teilte mir mit , das Vorgehen hinsichtlich der Sonderzulagen sei geändert worden , man hätte die Probleme in Bezug auf das Projektmanagement erkannt , so dass mein Bericht nach diesem Treffen mit der EZB zwar nicht freundlich ausfiel , aber immerhin freundlicher .
('manage', 'project')	('managed', 'project')	[('project', 'Projekt'), ('being', 'wird'), ('managed', 'gemanagt')]	There are too many managers involved and , as a result , the project ends up not being fully managed .	Es gibt zu viele Verantwortliche , so dass das Projekt schließlich nicht durchgängig gemanagt wird .
('make', 'comment')	('made', 'comments')	[('have', 'habe'), ('made', 'bemerkt'), ('comments', 'etwas')]	Finally , I have made a few comments about the European Investment Bank taking a controlling interest in the EIF .	Abschließend habe ich etwas zu der Tatsache bemerkt , dass die Europäische Investitionsbank eine Mehrheitsbeteiligung im Rahmen des Europäischen Investmentfonds erworben hat .
('address', 'point')	('address', 'points')	[('address', 'eingehen'), ('address', 'auf'), ('points', 'Punkte')]	I would like to address the main points raised by the Committee on Employment and Social Affairs ' report prepared by Mr Bushill-Matthews .	Ich möchte auf die wichtigsten Punkte des von Herrn Bushill-Matthews im Namen des Ausschusses für Beschäftigung und soziale Angelegenheiten vorgelegten Berichts eingehen .
('finalise', 'plan')	('finalised', 'plan')	[('was', 'NULL'), ('finalised', 'vorgelegten'), ('plan', 'plan')]	This matter , which is of great interest to the Commission , has recently been dealt with in the Commission communication on the risk capital action plan which was finalised in October 2000 .	Diese Frage ist für die Kommission von großem Interesse und wurde deshalb vor kurzem in der im Oktober 2000 vorgelegten Mitteilung der Kommission zum Risikokapital-Aktionsplan behandelt .
('organise', 'conference')	('organise', 'conference')	[('conference', 'Konferenz'), ('organise', 'durchzuführen')]	First , on social security and the labour market , the report calls on the Commission , before the end of this year , to organise an international conference for the Member States and applicant countries concerning the position of frontier workers .	Im Hinblick auf soziale Sicherheit und den Arbeitsmarkt fordert der Bericht die Kommission erstens auf , vor Ende dieses Jahres eine internationale Konferenz der Mitgliedstaaten und beitrittswilligen Länder zur Situation von Grenzarbeitnehmern durchzuführen .
('reduce', 'cost')	('reduced', 'cost')	[('has', 'geworden'), ('been', 'sind'), ('reduced', 'preiswerter'), ('cost', 'NULL')]	We must be concerned about the human problems that arise out of the squeeze-out of excessive labour , but at the same time , we should remember that the cost of food has been reduced .	Die aus der Verdrängung überschüssiger Arbeitskräfte resultierenden menschlichen Probleme dürfen uns natürlich nicht gleichgültig sein , aber wir dürfen gleichzeitig nicht vergessen , dass die Nahrungsmittel preiswerter geworden sind .
('address', 'problem')	('address', 'problem')	[('address', 'Lösung'), ('problem', 'der'), ('problem', 'Lage')]	You have to address the problem within the situation in which young people find themselves today .	Man muss bei der Suche nach einer Lösung bei der derzeitigen Lage der Jugendlichen ansetzen .
('address', 'problem')	('address', 'problem')	[('problem', 'Problem'), ('address', 'uns'), ('address', 'auseinandersetzen')]	That is the problem we have to address and we must address it now .	Um genau dieses Problem geht es , und damit müssen wir uns jetzt auseinandersetzen .
('get', 'information')	('get', 'information')	[('get', 'erfahren'), ('information', 'mehr'), ('get', 'über')]	Perhaps you will be able to get some more information about this primrose willow and the way it has spread in an unnatural way .	Vielleicht erfahren Sie dort mehr über die Nachtkerze und ihre unnatürliche Art der Verbreitung .
('address', 'problem')	('address', 'problems')	[('address', 'Lösung'), ('problems', 'der'), ('problems', 'Probleme')]	This combines action on the one hand to address immediate problems with longer term assistance .	Dabei werden Maßnahmen zur Lösung der vordringlichsten Probleme mit längerfristig angelegten Unterstützungsmaßnahmen kombiniert .
('address', 'situation')	('addressing', 'situation')	[('addressing', 'Bewältigung'), ('situation', 'der'), ('situation', 'Probleme')]	The twin-track approach I have set out underlines the value added of the Community contribution to addressing the health and environmental situation in the Balkan region .	Mit der von mir erläuterten zweigleisigen Strategie leistet die Gemeinschaft einen Beitrag zur Bewältigung der Probleme sowohl im Gesundheits - als auch im Umweltbereich in der Balkanregion .
('improve', 'situation')	('improve', 'situation')	[('improve', 'Verbesserung'), ('situation', 'des'), ('situation', 'Umweltschutzes')]	The Commission confirms its commitment to strengthening our medium and long-term support to improve the environmental and human health situation in the Balkan region .	Die Kommission bekräftigt ihr Engagement zur Stärkung unserer mittel - und langfristigen Unterstützung für die Verbesserung des Gesundheits - und Umweltschutzes auf dem Balkan . Ich danke Ihnen für Ihre Aufmerksamkeit .
('address', 'point')	('address', 'point')	[('address', 'sich'), ('address', 'äußern'), ('address', 'zu'), ('point', 'diesem'), ('point', 'Punkt')]	If he is going to reply to this debate , Mr Solana might like to address that point .	Ich bitte Herrn Solana , sich zu diesem Punkt zu äußern , falls er zu dieser Aussprache Stellung nimmt .
('get', 'opportunity')	('got', 'opportunity')	[('got', 'erhielten'), ('opportunity', 'Gelegenheit')]	A wide range of NGOs got an opportunity to set out their views with regard to key country and thematic concerns and this input will no doubt prove helpful to the deliberation process .	Zahlreiche NRO erhielten bei dieser Sitzung Gelegenheit , ihre Meinung über die Probleme in den wichtigsten Ländern sowie über thematischen Fragen zu äußern , und dieser Beitrag wird im Beschlussfassungsprozess sicher hilfreich sein .
('improve', 'situation')	('improved', 'situation')	[('situation', 'Menschenrechtssituation'), ('has', 'hat'), ('improved', 'sich'), ('improved', 'verbessert')]	The human rights situation in those countries has improved dramatically and in the Baltic States with the build-up of the mixed economic system .	Die Menschenrechtssituation in diesen Ländern hat sich erheblich verbessert , und in den baltischen Staaten hat sich diese Situation durch den Aufbau eines gemischtwirtschaftlichen Systems sehr positiv entwickelt .
('address', 'problem')	('addressing', 'problems')	[('problems', 'problem'), ('addressing', 'Priorität'), ('addressing', 'einräumen')]	The Swedish government has made it clear that it intends to prioritise what is known as the 3 Es during its presidency of the Union , and this relates to addressing the key problems of enlargement of the Union , employment matters and promoting environmental issues .	Die schwedische Regierung hat klargestellt , dass sie während ihres Ratsvorsitzes in der Union den Kernproblemen wie der Erweiterung der Union , der Beschäftigung und der Umwelt Priorität einräumen wird .
('address', 'issue')	('addressed', 'issue')	[('was', 'hat'), ('addressed', 'sich'), ('addressed', 'befasst'), ('addressed', 'mit'), ('issue', 'Frage')]	Secondly , the difficult issue of flight time limitation was not addressed by the Commission .	Zweitens hat sich die Kommission nicht mit der schwierigen Frage der Begrenzung der Flugdienstzeiten befasst .
('address', 'problem')	('addresses', 'problem')	[('addresses', 'bezieht'), ('addresses', 'sich'), ('addresses', 'auf'), ('problem', 'dieses'), ('problem', 'Problem')]	Amendment No 16 addresses this problem , which was highlighted to me by the cabin crew themselves and even some airlines .	Änderungsantrag 16 bezieht sich auf dieses Problem , auf das ich nicht nur von den Flugbegleitern selbst , sondern auch von einigen Fluggesellschaften aufmerksam gemacht wurde .
('address', 'concern')	('addressed', 'concern')	[('were', 'wurden'), ('concern', 'Bedenken'), ('addressed', 'berücksichtigt')]	However , I want to say that there is great concern and anxiety about this particular Commission initiative and , indeed , about Mr Costa 's report , although I personally feel that many of those concerns were fully addressed in committee where , I know , there was widespread cross-party support for Mr Costa 's work .	Ich möchte jedoch darauf aufmerksam machen , dass erhebliche Bedenken und Befürchtungen in Bezug auf diese Initiative der Kommission , aber auch in Bezug auf den Bericht von Herrn Costa bestehen , obwohl ich der Meinung bin , dass viele dieser Bedenken im Ausschuss berücksichtigt wurden , in dem der Bericht von Herrn Costa große und parteienübergreifende Unterstützung gefunden hat .
('pay', 'tax')	('pay', 'tax')	[('pay', 'wird'), ('pay', 'erhoben'), ('tax', 'Straßenbenutzungsgebühr')]	Non-UK truck drivers do not pay UK road tax .	Für Lastwagen aus anderen Ländern wird die im Vereinigten Königreich geltende Straßenbenutzungsgebühr nicht erhoben .
('make', 'comment')	('made', 'comments')	[('comments', 'Kommentare'), ('made', 'NULL')]	In the meantime - and here I also echo comments made in both the reports that we are considering - we should not wait for the charter to be in force to make more efforts to promote respect for human rights and democratic freedoms in the region .	Allerdings sollten wir - und hier wiederhole ich auch Kommentare aus beiden Berichten - nicht warten , bis die Charta in Kraft tritt , um uns stärker für die Respektierung der Menschenrechte und demokratischen Freiheiten in der Region einzusetzen .
('address', 'issue')	('addressed', 'issue')	[('issue', 'Frage'), ('being', 'NULL'), ('addressed', 'anzusprechen')]	This is a horizontal issue which should find a general solution instead of being addressed in every regulation and I hope we can proceed on that basis .	Das ist eine horizontale Frage , für die eine generelle Lösung gefunden werden muss , statt sie bei jeder Verordnung neu anzusprechen , und ich hoffe , wir können auf dieser Grundlage vorankommen .
('address', 'issue')	('addressed', 'issue')	[('issue', 'Frage'), ('will', 'wird'), ('be', 'NULL'), ('addressed', 'angesprochen')]	The specific issue of the number of inspections will be addressed in the report that I am requesting Member States to furnish me with .	Die spezielle Frage der Zahl der Inspektionen wird in dem Bericht angesprochen , um den ich die Mitgliedstaaten gebeten habe .
('address', 'question')	('address', 'question')	[('address', 'uns'), ('address', 'mit'), ('question', 'Frage'), ('address', 'befassen')]	But there is a desire from consumers that we should address the question of the natural production of food .	Doch bei den Verbrauchern besteht der Wunsch , dass wir uns mit der Frage der natürlichen Herstellung von Nahrungsmitteln befassen .
('address', 'issue')	('addressed', 'issue')	[('issue', 'dieser'), ('issue', 'Sachverhalt'), ('be', 'NULL'), ('addressed', 'verdient'), ('addressed', 'Beachtung')]	I am not necessarily convinced that is the case , but there does seem to be some evidence to that effect and that is another issue that will obviously have to be addressed as well .	Ich bin nicht unbedingt davon überzeugt , dass dies wirklich der Fall ist , aber es scheint einige Anhaltspunkte dafür zu geben , und auch dieser Sachverhalt verdient ganz offensichtlich Beachtung .
('address', 'issue')	('addressed', 'issues')	[('be', 'NULL'), ('addressed', 'uns'), ('addressed', 'beschäftigen'), ('addressed', 'mit'), ('issues', 'Sachverhalten')]	There are many complex issues which have to be addressed but I do not want to delay bringing forward the appropriate proposal for the pressure cooking of ruminant fat in the meantime .	Wir müssen uns mit zahlreichen komplexen Sachverhalten beschäftigen , doch ich möchte hier nicht das Vorankommen des fachgemäßen Vorschlags für die Druckhitzebehandlung von Wiederkäuerfett behindern .
('address', 'problem')	('address', 'problem')	[('address', 'sich'), ('address', 'annehmen'), ('problem', 'des'), ('problem', 'Problems')]	I detected a mood in the Council last Monday that ministers accepted the proposition that we have to abandon unilateral measures in individual Member States and go forward with the measures that address the problem on a Europe-wide basis .	Mir ist am Montag im Rat aufgefallen , dass die Minister geneigt waren , darauf einzugehen , auf unilaterale Maßnahmen in einzelnen Mitgliedstaaten zu verzichten und die Maßnahmen voranzutreiben , die sich des Problems europaweit annehmen .
('address', 'question')	('addressed', 'question')	[('addressed', 'einging'), ('addressed', 'auf'), ('question', 'Frage')]	I should have also mentioned earlier when I addressed the question of testing that live tests are not available yet .	Ebenfalls hätte ich vorhin , als ich auf die Frage der Tests einging , erwähnen sollen , dass Tests an lebenden Tieren bisher nicht möglich sind .
('address', 'issue')	('addressed', 'issue')	[('issue', 'Dieser'), ('issue', 'Frage'), ('be', 'NULL'), ('addressed', 'nachgehen')]	This is an issue which must also be addressed .	Dieser Frage müssen wir ebenfalls nachgehen .
('address', 'question')	('address', 'question')	[('address', 'einzugehen'), ('address', 'auf'), ('question', 'NULL')]	Mr Graefe zu Baringdorf then asked me to address the question of a total ban of ruminant fats in animal feed .	Herr Graefe zu Baringdorf bat mich , auf das Totalverbot von Wiederkäuerfetten in Futtermitteln einzugehen .
('make', 'comment')	('make', 'comment')	[('make', 'NULL'), ('comment', 'Hinweis')]	Mr President , allow me to make a comment to Mr Byrne .	Herr Präsident ! Erlauben Sie mir einen Hinweis an Herrn Byrne .
('address', 'question')	('addressed', 'question')	[('be', 'wird'), ('question', 'Frage'), ('addressed', 'in'), ('addressed', 'Betracht'), ('addressed', 'gezogen')]	I would ask Parliament to reconsider its view on this issue , because I believe that it is of considerable importance that the question of comitology be seriously addressed in this issue .	Ich möchte das Parlament bitten , seinen diesbezüglichen Standpunkt noch einmal zu überdenken , denn ich halte es für ausgesprochen wichtig , dass die Frage des Ausschussverfahrens in diesem Zusammenhang ernsthaft in Betracht gezogen wird .
('get', 'chance')	('get', 'chance')	[('chance', 'eine'), ('chance', 'Möglichkeit'), ('chance', 'haben')]	I am glad we get a chance to reflect on it and to look at the priorities .	Es ist gut , dass wir die Möglichkeit haben , uns mit dem Programm und seinen Prioritäten auseinander zu setzen .
('address', 'concern')	('address', 'concern')	[('address', 'begegnen'), ('concern', 'diesen'), ('concern', 'Sorgen')]	As you know , from previous speeches , we are holding a debate within the Commission on how better to address this concern .	Wie Sie von Interventionen in der Vergangenheit wissen , beraten wir in der Kommission darüber , wie wir diesen Sorgen besser begegnen können .
('address', 'question')	('address', 'questions')	[('address', 'eingehen'), ('address', 'auf'), ('questions', 'Fragen')]	I should now like to address some of the questions and comments made this afternoon more specifically .	Ich möchte jetzt konkret auf einige Fragen und Bemerkungen eingehen , die wir heute Nachmittag gehört haben .
