pair	inflected_pair	alignments	Source Language	Target Language
('tackle', 'problem')	('tackle', 'problems')	"[('tackle', ""s'""), ('tackle', 'attaquer'), ('tackle', 'aux'), ('problems', 'problèmes')]"	If the terrible events of 22 December jolt those in a position of responsibility to take the actions required , not only to resolve the conflict , but also to tackle the underlying problems of poverty , deprivation and discrimination which lie behind the Zapatista revolt , the victims of Acteal will not have died in vain .	Si les terribles événements du 22 décembre déclenchent du côté des responsables politiques la volonté d' entreprendre des actions adéquates , non seulement pour résoudre le conflit , mais aussi pour s' attaquer aux problèmes sous-jacents de la pauvreté , des privations et de la discrimination qui alimentent la révolte zapatiste , les victimes d' Acteal ne seront pas mortes en vain .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'être'), ('tackle', 'résolu'), ('problem', 'problème')]	I have made my view clear in this Parliament that I believe the only way to tackle this serious problem , which faces us all , is at national level , and closer to the people .	Je pense avoir été clair à ce sujet en disant , devant ce Parlement , que , selon moi , ce n' est qu' au niveau national que ce problème peut être résolu , à un niveau plus proche des citoyens .
('tackle', 'problem')	('tackle', 'problems')	"[('tackle', ""s'""), ('tackle', 'occupent'),  ('problems', 'problèmes')]"	Let them also tackle the problems of banking secrecy and tax havens which provide cover for money laundering .	Qu' ils s' occupent aussi des problèmes du secret bancaire et des paradis fiscaux qui offrent une couverture au blanchiment d' argent .
('tackle', 'problem')	('tackled', 'problem')	"[('problem', 'problème'), ('must', ""s'""), ('be', 'y'), ('tackled', 'attaquer')]"	Child obesity is a serious problem in Ireland and in Europe and this problem must be effectively tackled head-on .	L' obésité infantile est un grave problème en Irlande et en Europe et il est indispensable de s' y attaquer de front et de manière efficace .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'résoudre'), ('problem', 'problème')]	We have to tackle the problem of space debris .	Nous devons tenter de résoudre le problème des débris spatiaux .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'résoudre'), ('problems', 'problèmes')]	It is important that any new legislation in this area is based on sound evidence , not least to ensure that any future law brings forward specific and focused measures to tackle the problems .	Il est essentiel que tout nouvel acte législatif dans ce domaine se fonde sur des preuves solides , notamment pour s' assurer que tout futur acte législatif propose des mesures particulières et ciblées permettant de résoudre les problèmes .
('tackle', 'problem')	('tackled', 'problem')	[('problem', 'problème'), ('was', 'soit'), ('tackled', 'traité')]	Indeed it had been my wish , as Mr Ferber has said , to ensure as rapporteur that this problem was tackled within the directive .	Comme M. Ferber l' a signalé , j' ai effectivement souhaité , en tant que rapporteur , que ce problème soit traité dans la directive .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'résoudre'), ('problems', 'problèmes')]	We know the problems that the Member States have in their own waters , so it must be very difficult indeed for these other countries to be able to tackle these problems .	Nous connaissons les problèmes que les États membres rencontrent dans leurs propres eaux , il doit donc être très difficile pour ces autres pays de résoudre ces problèmes .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'attaquer'), ('problem', 'problème')]	The Union must tackle the problem at its roots to truly improve human rights and economic conditions of people living in those countries .	L' Union doit attaquer le problème à la racine si elle veut réellement améliorer la situation des personnes vivant dans ces pays sur le plan des droits de l' homme et sur le plan économique .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'pallier'), ('problems', 'problèmes')]	I wholeheartedly welcome this sensible step to tackle one of the key problems hindering the potential boom in e-commerce across Europe , namely the difficulty in verifying the identity of users and consumers .	Je me réjouis profondément de cette mesure intelligente visant à pallier l' un des problèmes essentiels entravant l' explosion potentielle du commerce électronique à travers l' Europe , à savoir la difficulté de vérification de l' identité des utilisateurs et consommateurs .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'résoudre'), ('problems', 'problèmes')]	You might ask why we are considering using only a recommendation in order to tackle these problems .	Vous vous demandez sans doute pourquoi nous n' envisageons d' élaborer qu' une recommandation afin de résoudre ces problèmes .
('tackle', 'problem')	('tackling', 'problems')	[('tackling', 'résolution'), ('tackling', 'des'), ('problems', 'problèmes')]	Furthermore , as there is rightly widespread opposition to its introduction , emphasising its necessity is a dangerous diversion from tackling the real problems at hand .	Par ailleurs , il y a une opposition généralisée à cette idée , à juste titre , soulignant que sa nécessité nous détourne dangereusement de la résolution des problèmes qui sont réellement en jeu. .
('tackle', 'problem')	('tackled', 'problem')	[('problem', 'problème'), ('is', 'aborder'), ('tackled', 'aborder')]	Madam President , ladies and gentlemen , the Group of the European People 's Party calls on the Commission , and above all the Council , to ensure that this problem is tackled thoroughly , in political and practical terms - under the third chapter of the Barcelona Declaration , and more generally under the European Union 's third pillar - by introducing specific actions for the monitoring and assistance of clandestine immigrants and by negotiating specific measures concerning readmission .	Madame le Président , chers collègues , le groupe du parti populaire européen souhaite que dans le cadre du troisième chapitre de la déclaration de Barcelone et , de manière plus générale , dans le cadre du troisième pilier de l' Union européenne , la Commission et surtout le Conseil puissent trouver , au plus tôt , l' espace politique et pratique nécessaire pour aborder sérieusement ce problème - au moyen de l' introduction d' actions spécifiques de contrôle et d' assistance des immigrés clandestins et au moyen de vastes négociations - et pour parvenir également à des mesures spécifiques en matière de réadmission .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'régler'), ('problem', 'problème')]	Last June 150 countries adopted a global UN strategy to tackle the worldwide drug problem .	En juin dernier , 150 pays ont adopté la stratégie globale proposée par les Nations unies visant à régler le problème mondial de la drogue .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'résoudre'), ('problem', 'problème')]	Cooperation to tackle this problem is imperative .	Pour résoudre ce problème , la coopération est impérative .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'résoudre'), ('problem', 'problème')]	I call upon the Council of Ministers - who , of course , are not here - and also the Commission to remain strong and determined and tackle the problem .	Je demande au Conseil de ministres - qui , bien entendu , n' est pas présent - et également à la Commission de rester catégoriques et déterminés et de résoudre le problème .
('tackle', 'problem')	('tackled', 'problem')	[('problem', 'problème'), ('could', 'il'), ('could', 'serait'), ('could', 'possible'), ('be', 'de'), ('tackled', 'résoudre')]	I am very pleased that you are going to tackle it under the new programme on tourism but would the Commission not consider a study of what the extent of this problem might be and how it could be effectively tackled ?	Je suis très heureux que vous alliez aborder ce problème avec un nouveau programme sur le tourisme mais la Commission n' envisagerait -elle pas une étude sur l' étendue de ce problème et sur la manière dont il serait possible de le résoudre efficacement ?
('tackle', 'problem')	('tackling', 'problem')	"[('tackling', ""s'""), ('tackling', 'attaquer'), ('tackling', 'au'), ('problem', 'problème')]"	So we have to wonder just how committed the Irish Government is to tackling the problem if it continues to support the Council 's very watered-down amendments .	Il convient donc de se demander dans quelle mesure le gouvernement irlandais est décidé à s' attaquer au problème , si par ailleurs il persiste à soutenir les amendements très édulcorés du Conseil .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'gestion'), ('tackling', 'des'), ('problem', 'problèmes')]	The Association of European Airlines has gone so far as to intimate that a certain sense of complacency exists in some governments , particularly the British Government , about seriously tackling the problem of air congestion .	L' Association des compagnies aériennes européennes a été jusqu'à suggérer que certains gouvernements , en particulier le gouvernement britannique , faisaient preuve d' une certaine complaisance dans la gestion des problèmes de congestion du trafic aérien .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'aborder'), ('problem', 'problème')]	His proposals for tackling the problem of large by-catches in sprat fisheries by rigorous controls of landings and closure of fisheries when the by-catch limit is reached are also positive ways forward to ensure the survival and revival of herring stocks .	Ses propositions destinées à aborder le problème des importantes prises accessoires dans la pêche au sprat , au moyen de contrôles sévères des débarquements et de la fermeture des pêcheries lorsqu'est atteinte la limite autorisée de prises accessoires , sont également des points positifs dans la garantie de la survie et de la régénération des stocks de harengs .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'vous'), ('tackle', 'attaquer'), ('tackle', 'au'), ('problem', 'problème')]	I would also like to take the opportunity to appeal to you to tackle the real problem that agriculture is facing throughout Europe , and certainly within the United Kingdom , and the problem of the strong pound sterling in its relation to the green pound .	J' aimerais aussi profiter de l' occasion pour vous demander de vous attaquer au réel problème que rencontre le secteur agricole à travers l' Europe , et certainement au Royaume-Uni , ainsi qu' au problème que pose la force de la livre sterling par rapport à la livre verte .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'lutter'), ('tackle', 'contre'), ('problem', 'mal')]	We will also be updating the global approach on migration in the run-up to the December European Council and working to tackle the problem at source in the Euro-African Conference on Migration and Development next month .	Parallèlement , nous actualiserons également l' approche globale de la migration dans le cadre des préparatifs accomplis en vue du Conseil européen de décembre , et travaillerons à lutter contre le mal à sa racine lors de la conférence euro-africaine sur la migration et le développement qui aura lieu le mois prochain .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'régler'), ('problem', 'problème')]	But it is clear that if we are to tackle the problem , we need , as Mr Gargani has said - and I think my group would also underline - to move towards a binding European certificate of inheritance .	Mais pour régler ce problème , il est clair , comme l' a déclaré M. Gargani - et mon groupe , je pense , approuve ces propos - , que nous devons œuvrer en vue de l' institution d' un certificat européen d' héritier qui soit contraignant .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'envisager'), ('problem', 'solution')]	An early warning system will , we hope , help in the short term but if that was the solution then there would be no need for the long-term computerized way of tackling the problem .	Le système d' alerte rapide pourra être d' un certain secours dans l' immédiat , du moins nous l' espérons , mais s' il représentait vraiment la solution , nous n' aurions pas à envisager une solution informatique pour le plus long terme .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'prendre'), ('problem', 'problème'), ('problem', 'à'), ('problem', 'bras-le-corps')]	I suspect , Mr President-in-Office , that we lack courage to tackle this major problem .	Je nous soupçonne , Monsieur le Président en exercice , de ne pas avoir le courage de prendre cet important problème à bras-le-corps .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'lutte'), ('tackling', 'contre'), ('problem', 'problème')]	Through the use of clear labelling , individuals are beginning to realise that they are able to play their part in tackling the problem of international poverty .	Par le biais de l' utilisation d' un étiquetage clair , les individus commencent à réaliser qu' ils peuvent jouer leur rôle dans la lutte contre le problème de la pauvreté internationale .
('tackle', 'problem')	('tackled', 'problems')	[('problems', 'problèmes'), ('to', 'il'), ('be', 'doit'), ('tackled', 'résoudre'),]	The subcontinent of India has enormous potential but , as has been pointed out , many problems and tensions to be tackled particularly in its relationships with its immediate neighbours .	Le sous-continent indien possède un potentiel énorme mais , comme il a déjà été dit , il doit résoudre de nombreux problèmes et tensions , surtout dans ses relations avec ses voisins immédiats .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'faire'), ('tackle', 'face'), ('tackle', 'aux'), ('problems', 'problèmes')]	What better way of doing that than engaging the best brains in Europe on behalf of the people to tackle the problems which worry the people ?	Quelle meilleure manière d' y arriver que d' engager les cerveaux les plus compétents d' Europe au nom du peuple , afin de faire face aux problèmes qui inquiètent celui - ci ?
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'applicable'), ('tackle', 'aux'), ('problems', 'problèmes')]	For that , either you would need a bilateral agreement with Japan to ensure that they would also apply competition rules in a normal way to open up the markets ; or else we could think what might be done in a broader framework like the World Trade Organization , but specifically designed to tackle competition issues and competition problems .	Pour cela , il faudrait soit bénéficier d' un accord bilatéral avec le Japon garantissant le strict respect de ce dernier aux règles de concurrence en vue de l' ouverture des marchés , ou alors réfléchir à ce qui pourrait être intenté dans un cadre plus large , comme l' OMC par exemple , mais spécifiquement applicable aux problèmes de concurrence .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'résoudre'), ('problem', 'problème')]	We therefore need to take a holistic approach in tackling this problem , including involving our major partners .	Nous devons , par conséquent , adopter une stratégie holistique pour résoudre ce problème , en impliquant notamment nos grands partenaires .
('tackle', 'problem')	('tackle', 'problem')	"[('tackle', ""s'""), ('tackle', 'attaquer'), ('tackle', 'à'), ('problem', 'problème')]"	Parliament will continue to demand of the other European institutions that action is taken , that an international effort is made to tackle what is clearly a global problem .	Le Parlement continuera à demander aux autres institutions européennes de prendre des mesures , d' accomplir un effort international pour s' attaquer à ce qui est de toute évidence un problème mondial .
('tackle', 'problem')	('tackle', 'problems')	[('problems', 'problèmes'), ('tackle', 'résoudre')]	Of course , sometimes you have cases with which there are additional problems which need more energy to tackle , and this was clearly true of the case to which most of you have referred .	Bien sûr , dans certains cas , des problèmes supplémentaires apparaissent , nécessitant plus d' énergie de notre part pour les résoudre , et c' était certainement le cas dans l' affaire à laquelle la plupart d' entre vous font référence .
('tackle', 'problem')	('tackled', 'problems')	[('problems', 'problèmes'), ('can', 'peuvent'), ('be', 'être'), ('tackled', 'combattus')]	I believe that the islands ' main problems can be tackled more effectively with , for example , horizontal instruments .	Je pense que les problèmes principaux des îles peuvent être combattus plus efficacement avec , par exemple , des instruments horizontaux .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'solutions'), ('tackling', 'à'), ('problem', 'problème')]	The green paper on consumer collective redress proposed various ways of tackling this problem .	Le Livre vert sur le recours collectif des consommateurs présente différentes solutions à ce problème .
('tackle', 'problem')	('tackled', 'problems')	[('problems', 'problèmes'), ('wants', 'doit'), ('to', 'doit'), ('be', 'doit'), ('tackled', 'résoudre')]	And I would like the European Parliament to identify clearly which internal market problems it wants to be tackled with such a directive .	Et je voudrais que ce dernier identifie précisément les problèmes du marché intérieur qu' une telle directive doit résoudre .
('tackle', 'problem')	('tackles', 'problem')	[('tackles', 'NULL'), ('problem', 'NULL')]	When it comes to developing an interactive handbook to help citizens identify the most appropriate forum for solving their problems , I firmly believe that this excellent new website tackles the problem .	Je suis convaincue que cet excellent nouveau site Internet constitue un guide interactif qui aide les citoyens à identifier le forum le plus adapté à la résolution de leurs problèmes .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'traiter'), ('problem', 'problème')]	While free movement facilitates trafficking in terms of the removal of border controls , on the other hand , one would imagine that increased police cooperation should be in a position to tackle the problem .	Alors que la liberté de circulation facilite la traite , du fait de la levée des contrôles aux frontières , on pourrait imaginer qu' une coopération policière accrue devrait permettre de traiter le problème .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'résoudre'), ('problems', 'problèmes')]	The integrated surveillance mechanism , together with the willingness of the authorities to tackle the problems , is the guardian of a successful implementation of fiscal consolidation measures and structural reforms that will put Greece back on a sustainable path .	Le système de surveillance intégré , combiné à la volonté des autorités de résoudre les problèmes , est la garantie d' une mise en œuvre efficace des mesures d' assainissement budgétaire et des réformes structurelles qui permettront à la Grèce de retrouver le chemin de la durabilité .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'résoudre'), ('problem', 'problème')]	We will develop a clear and coherent policy response to tackle this problem in Europe .	Nous développerons une réponse politique claire et cohérente pour résoudre ce problème en Europe .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'aborder'), ('problems', 'problèmes')]	The Commission adopted a two-tier approach to tackle these problems : infringement procedures to address incorrect implementation of the rules , and changes to the rules when they were not clear or precise enough .	La Commission a adopté une approche à deux niveaux pour aborder ces problèmes : des procédures d' infraction dans le but de corriger une mise en œuvre incorrecte des règles et des modifications aux règles lorsque celles-ci ne sont pas suffisamment claires ou précises .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'résoudre'), ('problems', 'problèmes')]	It also highlights the issues of equality and corruption which need to be tackled within Montenegro and calls for measures to be taken to tackle these problems .	Elle souligne également qu' il reste encore beaucoup à faire , notamment dans le domaine de l' égalité et de la corruption , et demande que des mesures soient prises pour résoudre ces problèmes .
('tackle', 'problem')	('tackle', 'problems')	"[('tackle', ""s'""), ('tackle', 'attaquer'), ('tackle', 'aux'), ('problems', 'problèmes')]"	This is also about the political will to tackle tough problems .	Ils montrent également la volonté politique de s' attaquer aux problèmes .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'face'), ('tackle', 'à'), ('problem', 'problème')]	So this is where we are in developing a coherent policy response to tackle this huge problem : my link is concrete actions in areas where there are clear legal bases in order to have efficiency , and in this regard , I am going to present a victims ' rights package in May this year in which legislation to help women and children will , of course , be very high on the agenda .	C' est donc là que nous en sommes dans l' élaboration d' une réaction politique cohérente face à cet énorme problème : mon lien , ce sont des actions concrètes dans des domaines dans lesquels il existe des bases juridiques claires afin d' être efficace et , à cet égard , je vais présenter , en mai prochain , un paquet sur les droits des victimes dans lequel la législation en vue d' aider les femmes et les enfants figurera , bien sûr , en très bonne place .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'prendre'), ('problem', 'problème'), ('problem', 'à'), ('problem', 'bras'), ('problem', 'le'), ('problem', 'corps')]	I have to say that talking is no longer enough : it is action we need on global stocks and volatility in the market , and until you start to tackle that problem , you will not solve the problem .	Je le dis fermement : assez parlé ! C' est d' action dont nous avons besoin pour gérer les stocks mondiaux et la volatilité sur les marchés et , à moins que vous ne vous décidiez à prendre le problème à bras le corps , vous ne résoudrez pas le problème .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'affronter'), ('problems', 'problèmes')]	We welcome that because we , the United States , need strong allies and alliances to help us tackle the problems of the 21st century , many which are the same - but so many are different - than the last century .	Nous nous en félicitons parce que nous , les États-Unis , avons besoin d' alliés et d' alliances solides , pour nous aider à affronter les problèmes du XXIe siècle , dont nombre sont pareils à ceux du siècle dernier , mais dont tant d' autres sont différents .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'œuvrent'), ('tackle', 'à'), ('tackle', 'la'), ('tackle', 'résolution'), ('tackle', 'de'), ('problems', 'problèmes')]	That is why I think politicians who tackle these problems in a responsible and politically subtle manner are ' cool ' politicians , as are those of us who will vote for Mr Gahler 's report today .	"C' est pourquoi j' estime que les hommes et femmes politiques qui œuvrent à la résolution de ces problèmes de façon responsable et politiquement subtile sont "" cool "" , tout comme ceux et celles qui voteront aujourd'hui pour le rapport de M. Gahler ."
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'faire'), ('tackle', 'face'), ('tackle', 'aux'), ('problems', 'problèmes')]	The European Union immediately mobilised resources to tackle the most pressing problems .	L' Union européenne a immédiatement mobilisé des ressources pour faire face aux problèmes les plus urgents .
('tackle', 'problem')	('tackling', 'problems')	[('tackling', 'aborder'), ('problems', 'problèmes')]	The EU and its Member States have been contributing for several years to tackling the development and the security problems in individual Sahel countries , but threats to security transcend national borders and the only possible , the only effective response is a regional and comprehensive one .	Depuis plusieurs années , l' UE et ses États membres ont contribué à aborder les problèmes de développement et de sécurité dans les différents pays du Sahel , mais les menaces qui pèsent sur la sécurité ne s' arrêtent pas aux frontières nationales et la seule réponse possible et efficace ne peut être que régionale et approfondie .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'lutter'), ('tackling', 'contre'), ('problem', 'problème')]	Closer cross-border regulation , monitoring and minimum harmonised standards for agents ' contracts would contribute to tackling this problem and are necessary to ensure the integrity of football .	Une réglementation et des contrôles transfrontaliers plus stricts ainsi que des normes minimales harmonisées pour les contrats des agents contribueraient à lutter contre ce problème et sont nécessaires pour garantir l' intégrité du football .
('tackle', 'problem')	('tackling', 'problems')	[('tackling', 'résolution'), ('problems', 'problèmes')]	In any case , I must say that I very much hope that the adoption and implementation of the programme will lead to a more favourable climate for tackling Ireland 's financial and economic problems .	J' espère en tout cas , je dois l' avouer , que l' adoption et la mise en œuvre de ce programme génèreront un climat plus favorable à la résolution des problèmes financiers et économiques de l' Irlande .
('tackle', 'problem')	('tackling', 'problems')	[('are', 'nous'), ('tackling', 'attaquons'), ('tackling', 'aux'), ('problems', 'problèmes')]	By doing more on energy saving , we are also tackling the very practical problems that people face in their lives .	En faisant en sorte d' accroître les économies d' énergie , nous nous attaquons aussi aux problèmes très pratiques que nos concitoyens rencontrent dans leurs vies .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'remédier'), ('problem', 'NULL')]	Will it make appropriate representations to the Albanian Government to tackle this problem ?	A-t -elle l' intention d' intervenir auprès du gouvernement albanais pour y remédier ?
('tackle', 'problem')	('tackles', 'problem')	[('tackles', 'traite'), ('problem', 'problème')]	The current proposal is a breakthrough because it puts victims first and tackles the problem in a complex , cross-border manner .	Cette proposition de directive nous fait progresser car elle accorde la priorité aux victimes , elle traite le problème avec nuance et adopte un point de vue transfrontalier .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'gérer'), ('problem', 'phénomène')]	Measures such as this are crucial in order to give authorities the tools and common purpose they need to tackle this Europe-wide problem .	Des mesures comme celle-ci sont indispensables car elles fournissent aux autorités les outils et l' objectif commun nécessaires pour gérer ce phénomène d' envergure européenne .
('tackle', 'problem')	('tackle', 'problem')	"[('tackle', ""s'""), ('tackle', 'attaquer'), ('tackle', 'à'), ('problem', 'problème')]"	I ask the Commission to bring forward further programmes along these lines to tackle this life-threatening problem that faces all of Europe .	Je demande donc à la Commission de proposer d' autres programmes dans cette optique afin de s' attaquer à ce problème qui met des vies en danger et qui touche l' ensemble de l' Europe .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'lutter'), ('tackle', 'contre'), ('problem', 'problème')]	This should provide , for example , for the establishment of a European coastguard service to tackle the drugs problem , which is a dreadful blight on all our communities .	Il devrait prévoir , par exemple , la création d' un service de surveillance côtière pour lutter contre le problème de la drogue , affreux fléau qui s' est abattu sur toutes nos communautés .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'faire'), ('tackle', 'face'), ('tackle', 'à'), ('problem', 'problème')]	I said earlier in response to another debate in the House on the common foreign and security policy area that I believe that we need to do much more as a region in a coordinated way to tackle this problem .	J' ai dit précédemment , en réponse à un autre débat engagé à l' Assemblée sur la politique étrangère et de sécurité commune , que nous devions à mon sens agir davantage comme région , de manière coordonnée , pour faire face à ce problème .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'résoudre'), ('problem', 'problème')]	I therefore welcome this report , which should go some way to tackling this problem .	Je me réjouis dès lors de ce rapport , qui devrait permettre , dans une certaines mesure , de résoudre ce problème .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'résoudre'), ('problems', 'problèmes')]	Furthermore , regional operating aid is certainly not the best instrument to tackle the local problems of islands .	De plus , une aide au fonctionnement régionale n' est certainement pas le meilleur moyen pour résoudre les problèmes locaux des îles .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'nous'), ('tackling', 'attaquer'), ('tackling', 'au'), ('problem', 'problème')]	Otherwise we will be going round in circles without tackling the real problem .	Dans le cas contraire , nous tournerions en rond sans nous attaquer au problème de fond .
('tackle', 'problem')	('tackled', 'problems')	[('tackled', 'a'), ('tackled', 'abordé'), ('problems', 'problèmes')]	I would like to pay tribute to Jan Mulder for the way in which he tackled these problems .	J' aimerais rendre hommage à Jan Mulder pour la manière dont il a abordé ces problèmes .
('tackle', 'problem')	('tackled', 'problems')	[('problems', 'problèmes'), ('can', 'peuvent'), ('be', 'être'), ('tackled', 'réglés')]	As I mentioned in my opening remarks , the islands ' main problems can be tackled more effectively with horizontal instruments .	Comme je l' ai dit dans mes remarques d' ouverture , les problèmes principaux des îles peuvent être réglés plus efficacement à l' aide d' instruments horizontaux .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'résoudre'), ('problem', 'problème')]	I would urge the Council to instruct the Commission at Amsterdam , once we have the chapter on employment and once we have a pact that balances stability with growth , to come forward with a new model of development that ensures that we can tackle the unemployment problem and social exclusion and to try to help make this a Europe worthy of our citizens .	C' est pourquoi , j' exhorte le Conseil à inviter la Commission à l' occasion du sommet d' Amsterdam , une fois que le chapitre sur l' emploi aura été défini et que nous disposerons d' un pacte équilibrant la stabilité et la croissance , à proposer un nouveau modèle de développement assurant que nous sommes capables de résoudre le problème du chômage et de l' exclusion sociale , et que nous nous efforçons de faire en sorte que l' Europe ait un sens pour ses citoyens .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'NULL'), ('problem', 'NULL')]	Do you not think it is time , given the state of the debate on economic and monetary union and the very clear shift of public opinion in Europe now , to rebalance economic and monetary union so that we can prove to the citizens of the European Union that we can have , on the one hand , a successful economic and monetary union and on the other hand , that we can tackle the problem of unemployment ?	Ne pensez -vous pas que , dans le stade actuel du débat sur l' Union économique et monétaire , et compte tenu du net revirement d' opinion visible partout en Europe à l' heure actuelle , il serait temps de rééquilibrer l' Union économique et monétaire afin que nous puissions démontrer aux citoyens européens qu' une Union économique et monétaire réussie est compatible avec la création d' emplois ?
('tackle', 'problem')	('tackled', 'problems')	"[('problems', 'problèmes'), ('was', ""s'""), ('tackled', 'attaquer'), ('tackled', 'à')]"	It is high time that this problems was tackled much more efficiently than we have been able to do so far .	Il est donc grand temps de s' attaquer à ces problèmes plus efficacement que nous ne l' avons fait jusqu'à présent .
('tackle', 'problem')	('tackling', 'problem')	[('tackling', 'affronter'), ('problem', 'problème')]	Those of us with a background in education are absolutely convinced that education is the key to overcoming ignorance and , in turn , to tackling the real problems of racism and nationalism , which , if unchecked will be a serious problem to the European Union .	Ceux d' entre nous qui ont eu la chance de recevoir une formation savent à quel point l' éducation est essentielle pour pallier à l' ignorance et affronter les véritables problèmes du racisme et du nationalisme qui , à défaut de contrôle , poseront un sérieux problème à l' Union européenne .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'résoudre'), ('problem', 'problème')]	I want to confirm the positive spirit in which the Commission tries to tackle this kind of problem .	Je voudrais confirmer l' esprit positif dans lequel la Commission cherche à résoudre ce genre de problème .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'affronter'), ('problem', 'problème')]	That is why learning from each other across the 27 Member States , sharing best practice and finding common solutions can help us tackle the growing problem .	C' est pourquoi pour nous aider à affronter ce problème croissant , les 27 États membres doivent partager leur expérience , les meilleures pratiques et les solutions communes .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'traiter'), ('problems', 'problèmes')]	With regard to state aid , it may be that regional investment aid is not the best instrument to tackle local problems in islands .	En ce qui concerne l' aide d' État , il se peut que l' aide à l' investissement à vocation régionale ne soit pas la meilleure solution pour traiter les problèmes locaux dans les îles .
('tackle', 'problem')	('tackle', 'problems')	[('tackle', 'résoudre'), ('problems', 'problèmes')]	To tackle the pollution problems caused by these dangerous substances the Commission has proposed or adopted more than 30 Community acts since the Water Framework Directive was agreed .	Pour tenter de résoudre les problèmes de pollution provoqués par ces substances dangereuses , la Commission a proposé ou adopté plus de 30 actes communautaires depuis l' adoption de la directive-cadre sur l' eau .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'résoudre'), ('problem', 'problème')]	That is why we need concerted action at European level : a common economic policy , particularly in the field of public investment , so that we can boost growth rates and tackle the unemployment problem .	C' est la raison pour laquelle il est nécessaire de mener une action concertée au niveau européen , notamment dans le domaine des investissements publics , pour nous permettre d' augmenter les taux de croissance et de résoudre le problème du chômage .
('tackle', 'problem')	('tackling', 'problems')	[('tackling', 'résolution'), ('tackling', 'de'), ('problems', 'problèmes')]	The EU can export energy-efficient , clean technology and China can make a contribution to tackling its environmental problems .	L' UE peut exporter des technologies économiques et propres , tandis que la Chine peut apporter sa contribution à la résolution de ses problèmes environnementaux .
('tackle', 'problem')	('tackle', 'problem')	[('tackle', 'résoudre'), ('problem', 'problème')]	Subject : Attempts to tackle the problem of BSE	Objet : Tentatives de résoudre le problème de l' ESB
('tackle', 'problem')	('tackled', 'problem')	[('problem', 'problème'), ('should', 'devrait'), ('be', 'être'), ('tackled', 'réglé')]	I do not agree with the British Prime Minister 's view that this problem should be tackled at national level .	Je ne rejoins pas le point de vue du premier ministre britannique selon lequel ce problème devrait être réglé au niveau national .
