pair	inflected_pair	alignments	Source Language	Target Language
('address', 'issue')	('addressed', 'issues')	[('issues', 'questions'), ('have', 'avaient'), ('been', 'avaient'), ('addressed', 'traité')]	That was done into the Autumn and I have been assured that the issues that were drawn to the attention of the French authorities during that exercise have been addressed substantially in the responses by the French authorities .	Ceci a été fait en automne et l' on m' a assuré que les autorités françaises avaient traité de manière substantielle les questions qui avaient été portées à leur attention au cours de cet exercice .
('improve', 'situation')	('improve', 'situation')	[('improve', 'améliorer'), ('situation', 'situation')]	We should have a frank and open dialogue on the policies needed by partner governments to improve the situation in this respect .	Nous devrions entamer un dialogue franc et ouvert en ce qui concerne les politiques que les gouvernements partenaires doivent appliquer en vue d' améliorer la situation dans ce domaine .
('address', 'issue')	('addressed', 'issue')	[('issue', 'question'), ('was', 'a'), ('was', 'été'), ('addressed', 'abordée')]	Investment is a major issue which was addressed at the important conference held in Lisbon on 29 February and 1 March .	L' investissement est une question cruciale qui a été abordée lors de l' importante conférence tenue à Lisbonne le 29 février et le 1er mars .
('reduce', 'cost')	('reduce', 'costs')	[('reduce', 'réduction'),('reduce', 'des'), ('costs', 'coûts')]	I am totally in support of the idea outlined by Mr Ferber regarding the setting up of an interinstitutional recruitment office because I believe it will help reduce costs and reduce competition between the institutions in attracting new personnel .	Je soutiens pleinement l' idée avancée par M. Ferber concernant la création d' une agence interinstitutionnelle pour le recrutement parce que je crois que cela contribuera à la réduction des coûts et à la réduction de la concurrence à laquelle se livrent les institutions pour attirer du personnel .
('make', 'comment')	('made', 'comments')	[('have', 'avez'), ('made', 'faites'), ('comments', 'observations')]	Disciplinary procedures ? I do not think so , but I do promise to consider very carefully the comments you have made regarding both the no-smoking areas and attitudes towards the ushers .	Des mesures disciplinaires , je ne le pense pas , mais je vous promets de tenir le plus grand compte des deux observations que vous avez faites , à la fois pour les zones non fumeurs et pour l' attitude vis-à-vis de nos huissiers .
('improve', 'service')	('improve', 'services')	[('improve', 'amélioration'), ('improve', 'des'), ('services', 'services')]	My committee feels that the money , inadequate at the moment , should be used to improve the facilities and services offered , which is why we also want to see an overall strategy for the development of services , with a view to refugees and displaced persons being able to play a fully active role in society as equals .	Ma commission pense que cet argent , dont le montant est inapproprié pour le moment , doit être employé à l' amélioration des équipements et services offerts ; c' est pourquoi nous voulons également voir développer une stratégie de développement des services permettant aux réfugiés et aux personnes déplacées de jouer un rôle pleinement actif dans la société , sur un pied d' égalité .
('reduce', 'cost')	('reduce', 'cost')	[('reduce', 'réduire'), ('cost', 'coût')]	There are obligations on financial institutions within the Union to substantially reduce the cost to consumers of transferring money from one euro-zone to the other .	Des dispositions obligent les établissements financiers de l' Union à réduire substantiellement le coût des transferts d' argent d' un pays à l' autre de la zone euro .
('improve', 'work')	('improve', 'work')	[('improve', 'améliorer'), ('work', 'activités')]	This means that we have not only the perspective of this Cairo summit but also a well-established basis to continue , widen and improve our daily work .	Cela signifie que nous ne disposons pas seulement de la perspective de ce sommet du Caire , mais aussi d' une base bien établie pour continuer , élargir et améliorer nos activités quotidiennes .
('stimulate', 'economy')	('stimulate', 'economy')	[('will', 'stimule'), ('stimulate', 'stimule'), ('economy', 'économie')]	We can see that education will deliver , it will stimulate the economy , it will offer opportunities to control population and increase health awareness .	On constate que l' éducation facilite le développement économique , elle stimule l' économie et permet de contrôler la population et d' améliorer la santé .
('address', 'problem')	('addressing', 'problem')	[('are', 'pourrions'),  ('addressing', 'traiter'), ('problem', 'problème')]	Do you not foresee an opportunity here to bring ECHO under your policy-making umbrella so that we have a more cohesive approach to emergencies when they arise ; so that we do not have this problem of different instruments ; so that we are addressing the problem with one mind and can then deliver with urgency and efficiency ?	N' envisagez -vous pas la possibilité de placer ECHO sous votre responsabilité politique afin que le traitement des situations d' urgence , au moment où elles surviennent , soit plus cohérent ; ainsi , nous n' aurions pas ce problème d' instruments différents ; ainsi , nous pourrions traiter le problème comme un seul homme et travailler vite et efficacement ?
('address', 'issue')	('addressing', 'issue')	"[('is', ""s'""), ('addressing', 'occupe'), ('addressing', 'de'), ('issue', 'problème')]"	There is a general issue about security , which I know the High Representative is addressing and rightly so .	Il y a un problème général de sécurité , dont je sais que le Haut Représentant s' occupe comme il le faut .
('reduce', 'rate')	('reduce', 'rate')	[('reduce', 'réduire'), ('rate', 'taux')]	I want to put it to her that it is far better to reduce the rate of growth in agriculture in order to protect the money that is currently going to the very poor in this world , because the alternative would be to squeeze further the budget lines in category 4 .	Je voudrais expliquer à Mme Izquierdo qu' il vaut beaucoup mieux réduire le taux de croissance de l' agriculture afin de protéger l' argent qui est actuellement destinée aux populations les plus pauvres de ce monde , parce que l' alternative serait de resserrer davantage les lignes budgétaires de la catégorie 4 .
('address', 'issue')	('address', 'issue')	[('address', 'aborder'), ('issue', 'problème')]	The other issue I should like to address is the contamination of gene transfer .	L' autre problème que je désirerais aborder est celui de la contamination génique .
('address', 'issue')	('address', 'issues')	[('address', 'régler'), ('issues', 'problèmes')]	We must address those very real issues .	Nous devons régler ces problèmes .
('address', 'concern')	('addressed', 'concerns')	[('addressed', 'a'), ('addressed', 'abordé'), ('concerns', 'préoccupations')]	The President-in-Office addressed some of these concerns in his speech .	Le président en exercice a abordé certaines de ces préoccupations lors de son intervention .
('get', 'result')	('getting', 'result')	[('getting', 'avoir'), ('getting', 'obtenu'), ('result', 'résultat')]	I should like to congratulate my colleague , Mrs Evans , for setting up this marvellous debate and getting this superb result today .	Je voudrais féliciter ma collègue , Mme Evans pour avoir entamé ce merveilleux débat et pour avoir obtenu ce superbe résultat aujourd'hui .
('address', 'problem')	('addressed', 'problem')	"[('problem', 'problème'), ('be', ""s'""), ('addressed', 'attaquer'),  ('addressed', 'à')]"	The problem needs to be addressed urgently in my opinion , with demographic pressures in recent years already generating deficits in the pay-as-you-go schemes in France , Germany , Italy and Spain .	Je pense qu' il est urgent de s' attaquer à ce problème dans la mesure où les pressions démographiques ont déjà , ces dernières années , généré des déficits dans les systèmes de retenue à la source en France , en Allemagne , en Italie et en Espagne .
('address', 'problem')	('address', 'problem')	[('address', 'aborder'), ('problem', 'problème')]	Finally , I have to address the problem of Parliament in Strasbourg .	Pour terminer , je voudrais aborder le problème du Parlement par rapport à Strasbourg .
('address', 'problem')	('address', 'problem')	[('address', 'se'), ('address', 'pencher'), ('address', 'sur'), ('problem', 'problème')]	I ask Parliament , Commission and the Council of Ministers to address that problem .	Je demande au Parlement , à la Commission et au Conseil de ministres de se pencher sur ce problème .
('address', 'question')	('address', 'question')	[('address', 'aborder'), ('question', 'question')]	What I would like to address , before I look at the substance , is the question behind this question , - that is what we really have to look at here .	Avant d' envisager le fond , je voudrais aborder la question qui se cache derrière cette question - c' est vraiment ce que nous devons envisager .
('forget', 'problem')	('forget', 'problems')	[('forget', 'oublions'), ('problems', 'problèmes')]	So let us be sure that we carry the directive but do not forget the other problems .	Dès lors , faisons en sorte d' adopter la directive mais n' oublions pas les autres problèmes .
('stimulate', 'growth')	('stimulate', 'growth')	[('stimulate', 'stimuler'), ('growth', 'croissance')]	Mr President , Commissioner , e-commerce offers the European Union a unique chance to stimulate economic growth , strengthen the industry ' s competitiveness and create new jobs .	Monsieur le Président , Monsieur le Commissaire , le commerce électronique offre à l' Union européenne une occasion unique de stimuler sa croissance économique , d' accroître la compétitivité de son industrie et de créer de nouveaux emplois .
('address', 'issue')	('addressed', 'issue')	[('issue', 'problème'), ('will', 'devra'), ('have', 'devra'), ('to', 'devra'), ('be', 'être'), ('addressed', 'abordé')]	This is an issue that will have to be addressed in the future .	C' est un problème qui devra être abordé à l' avenir .
('address', 'problem')	('address', 'problems')	[('address', 'a'), ('address', 'abordé'), ('problems', 'problèmes')]	Whilst it has supported projects in Asia to a great degree it has failed to address properly and with sufficient vigour the problems of refugees and internally displaced people in Latin America .	Bien qu' elle ait fortement soutenu des projets en Asie , elle n' a pas abordé de façon adéquate et avec suffisamment d' énergie les problèmes des réfugiés et des populations déplacées à l' intérieur de leur pays en Amérique latine .
('address', 'problem')	('address', 'problem')	[('address', 'a'), ('address', 'abordé'), ('problem', 'problème')]	It is a disgrace that with this regulation the European Commission in the past has failed to address this problem .	C' est une honte que , malgré ce règlement , l' Union européenne n' a pas abordé ce problème dans le passé .
('address', 'challenge')	('address', 'challenges')	[('address', 'relever'), ('challenges', 'défis')]	I support the thrust of this report , which is in line with the policy of budgetary rigour , because the major challenges that this Chamber needs to address are greater accountability and transparency which will involve embracing institutional reform with vigour ; secondly , the forthcoming enlargement of the Union and thirdly , a drive towards improving efficiency through effective budgetary control and better use of resources .	Je soutiens l' idée générale de ce rapport , qui est dans la lignée de la politique de rigueur budgétaire , car les défis majeurs que doivent relever cette Assemblée sont une plus grande responsabilité et une plus grande transparence , ce qui impliquera qu' elle devra embrasser avec force , tout d' abord , les réformes institutionnelles , deuxièmement , l' élargissement à venir et , troisièmement , une initiative vers l' amélioration de l' efficacité au travers d' un contrôle budgétaire efficace et une meilleure utilisation des ressources .
('make', 'connection')	('making', 'connection')	[('by', 'en'), ('making', 'établissant'), ('connection', 'connexion')]	We must win the confidence of the European taxpayer and we can only do this by improving accountability through simplifying - not mystifying - the work of Parliament , by reducing jargon , by improving the process of approving legislation and improving the legislative machinery and by making a clear connection between what we do here and how it benefits the individual .	Nous devons gagner la confiance des contribuables européens et pour ce faire , nous ne pouvons qu' augmenter la responsabilité en simplifiant - et non en compliquant - le travail du Parlement , en diminuant le jargon , en améliorant le processus d' approbation des législations , en améliorant la machine législative et en établissant une connexion claire entre ce que nous faisons ici et de quelle manière l' individu en tire profit .
('improve', 'service')	('improve', 'services')	[('improve', 'améliorer'), ('services', 'services')]	Rather than reducing the budget we should be looking at how we improve security services , and the question we should be asking is : should we have our own security services or should we be retendering it rather than just reducing the budget ?	Plutôt que de réduire le budget , nous devrions examiner la manière d' améliorer les services de sécurité , et la question que nous devrions poser est la suivante : devons -nous avoir notre propre service de sécurité ou devons -nous refaire un appel d' offre plutôt que de simplement réduire le budget ?
('address', 'issue')	('address', 'issue')	[('address', 'aborder'), ('issue', 'point')]	Surely , when we are looking at budgetary rigour we have the right to address this issue because until we do so the general public will be confused about what we are doing in so many places .	Lorsqu'on envisage la question de la rigueur budgétaire , il est légitime d' aborder ce point car , tant que cela perdurera , l' opinion publique ne comprendra pas ce que nous faisons dans tant d' endroits différents .
('reduce', 'cost')	('reduce', 'costs')	[('reduce', 'réduire'), ('costs', 'coûts')]	However , we are trying to reduce those costs , especially on buildings .	Toutefois , nous essayons de réduire ces coûts , particulièrement en matière de bâtiments .
('cause', 'death')	('cause', 'death')	[('cause', 'provoque'), ('death', 'mort')]	BSE is a degenerative disease which does not cause sudden death anyway .	L' ESB est une maladie dégénérative qui ne provoque de toute façon pas une mort subite .
('address', 'concern')	('address', 'concerns')	[('address', 'répondre'), ('address', 'à'), ('concerns', 'inquiétudes')]	However , I shall be raising your concerns on pharmaceuticals and cosmetics , which a number of you mentioned , with my colleague Mr Liikanen and I will ask him to address those concerns .	Cependant , j' examinerai avec mon collègue , M. Liikanen , les inquiétudes concernant les produits pharmaceutiques et cosmétiques manifestées par un grand nombre d' entre vous et je lui demanderai d' y répondre .
('address', 'issue')	('addressed', 'issues')	[('issues', 'questions'), ('can', 'sont'), ('be', 'sont'), ('addressed', 'abordées')]	Clearly there are significant health and safety issues which can be addressed - not only for the protection of workers but also for the protection of their customers and the general public - and issues of customer health and safety of course are particularly relevant in relation to doctors in training .	Ce sont clairement d' importantes questions de santé et de sécurité qui sont abordées - pas seulement en matière de protection des travailleurs , mais aussi en matière de protection de leurs clients et du public - et les questions de santé et de sécurité du consommateur sont , bien sûr , particulièrement pertinentes en ce qui concerne les médecins en formation .
('address', 'issue')	('address', 'issue')	[('will', 'aborderai'), ('address', 'aborderai'), ('issue', 'question')]	Finally , I will address the issue of the risk of what happens if we do not get the staff and the resources to do the job .	Finalement , j' aborderai la question du risque de ce qui se passera si nous ne trouvons pas le personnel et les ressources pour faire le travail .
('improve', 'system')	('improve', 'system')	[('improve', 'améliorer'), ('system', 'système')]	There should be no more closures and we should make more finance available to improve the present railway system to have more goods moved by rail and not by road , which is totally unacceptable from an environmental point of view .	Il ne devrait plus y avoir de fermetures et nous devrions trouver davantage de fonds pour améliorer le système ferroviaire actuel afin que davantage de marchandises transitent par le rail et non par la route , ce qui est totalement inacceptable sur le plan environnemental .
('make', 'comment')	('make', 'comment')	[('make', 'faire'), ('comment', 'observation')]	Mr President , I would like to make a comment in relation to yesterday ' s Minutes .	Monsieur le Président , je voudrais faire une observation concernant le procès-verbal d' hier .
('make', 'comment')	('make', 'comment')	[('make', 'faire'), ('comment', 'commentaire')]	The one comment I would like to make about the state of the single European currency is : Why do so many Member States want to join such a regime ?	Il est un commentaire que je voudrais faire à propos de la situation de la monnaie unique européenne : pourquoi tant d' États membres veulent -ils y adhérer ?
('address', 'issue')	('address', 'issue')	[('address', 'aborder'), ('issue', 'question')]	The other issue we have to address is the ability of investors to make satisfactory returns on their investment .	L' autre question que nous devons aborder est la possibilité pour les investisseurs d' obtenir un rendement satisfaisant de leurs investissements .
('address', 'issue')	('addressed', 'issues')	[('issues', 'problèmes'), ('to', 'devant'), ('be', 'être'), ('addressed', 'traités')]	Mr Paasilinna ' s report inevitably touches on some of the issues to be addressed by the final proposals , which we will discuss here again next month .	Le rapport de M. Paasilinna aborde inévitablement certains des problèmes devant être traités par les propositions définitives , dont nous débattrons à nouveau le mois prochain au sein de cet hémicycle .
('address', 'problem')	('addressing', 'problems')	[('is', 'est'), ('addressing', 'en'), ('addressing', 'train'), ('addressing', 'de'), ('addressing', 'traiter'), ('problems', 'problèmes')]	The Commission is addressing many of these problems which you identify at the moment .	La Commission est en train de traiter un grande nombre des problèmes auxquels vous faites référence pour le moment .
('make', 'comment')	('made', 'comments')	[('comments', 'remarque'), ('made', 'NULL')]	I would like to thank everyone for their comments but I agree most with the comment made by Mr Hänsch .	Je vous remercie tous pour vos observations , mais c' est avec la remarque de M. Hänsch que je suis encore le plus d' accord .
('address', 'issue')	('address', 'issues')	[('address', 'traiter'), ('issues', 'NULL')]	I will therefore try to address a few of these key issues .	Je vais donc tenter d' en traiter quelques-unes .
('address', 'matter')	('address', 'matter')	"[('address', ""m'""), ('address', 'attacher'), ('address', 'à'), ('matter', 'question')]"	I wish first of all to address the matter of improving existing penal law in the Member States as regards the criminalisation of traffickers of human beings for the purpose of sexual exploitation .	Tout d' abord , je voudrais m' attacher à la question de l' amélioration de la législation pénale existante des États membres en ce qui concerne la criminalisation des trafiquants d' êtres humains à des fins d' exploitation sexuelle .
('address', 'question')	('addressed', 'questions')	[('questions', 'questions'), ('should', 'doivent'), ('be', 'être'), ('addressed', 'traitées')]	We think that though questions of readmission are no doubt relevant , they should be mainly addressed in the readmission agreements that the Union is now negotiating with third countries .	Nous pensons bien sûr que les questions de réadmission sont importantes , mais qu' elles doivent être traitées par les accords de réadmission que l' Union négocie actuellement avec les pays tiers .
('pay', 'fee')	('pay', 'fee')	[('pay', 'payer'), ('fee', 'redevance')]	In the old days people went out and took risks with their lives and bad equipment ; today they have the capacity to know where the fish are , to get them , and to exploit them and they should have to pay a fee for that .	Jadis , les personnes embarquaient au péril de leur vie à bord de navires mal équipés ; aujourd ' hui , les pêcheurs ont la capacité technique de repérer les bancs de poissons et de les exploiter , et ils devraient payer une redevance pour cela .
('cause', 'confusion')	('causes', 'confusion')	[('causes', 'suscite'), ('confusion', 'confusion')]	This report , whose name probably causes more confusion than clarity amongst those people who have not been following , the subject is in fact a number of separate amendments updating the original regulation .	Ce rapport , dont le titre suscite probablement davantage de confusion qu' il ne fournit d' explications aux personnes qui ne sont pas au courant , est en réalité une série d' amendements séparés visant à mettre à jour le règlement original .
('address', 'question')	('addressed', 'question')	[('question', 'question'), ('has', 'a'), ('been', 'été'), ('addressed', 'abordée')]	The question of tobacco growing subsidy has not been addressed in this report .	La question des subventions accordées à la culture du tabac n' a pas été abordée dans le rapport .
('finalise', 'agreement')	('finalised', 'agreement')	[('had', 'conclusion'), ('finalised', 'conclusion'), ('finalised', 'de'),  ('agreement', 'accord')]	I know that he debriefed Members right after the agreement was initialled : he phoned the honourable Member to inform him that he had finalised the agreement .	Je sais qu' il a fait un compte rendu aux députés juste après que l' accord a été paraphé : il a téléphoné au député pour l' informer de la conclusion de l' accord .
('address', 'question')	('addresses', 'question')	[('addresses', 'aborde'), ('question', 'question')]	I should like to say that this proposal on temporary protection addresses explicitly the question raised by several speakers on burden-sharing as we have adopted an approach on burden-sharing on the proposal we have already submitted to the Council for a European fund for refugees .	Je voudrais dire que cette proposition sur la protection temporaire aborde de manière explicite la question soulevée par plusieurs intervenants sur le partage de la charge , étant donné que nous avons adopté une approche concernant ce problème dans la proposition de création d' un Fonds européen pour les réfugiés que nous avons déjà soumise au Conseil .
('improve', 'situation')	('improve', 'situation')	[('improve', 'améliorer'), ('situation', 'situation')]	I hope that we can take up some of the ideas put forward in this report to improve their situation .	J' espère que nous pourrons reprendre certaines des idées avancées dans ce rapport afin d' améliorer leur situation .
('address', 'problem')	('addressing', 'problem')	[('addressing', 'NULL'), ('problem', 'problème')]	A key remedy for addressing this very real problem is the effective use of exit strategies as a prerequisite to the awarding of funding .	Une solution essentielle à ce réel problème est l' usage efficace des stratégies de sortie en tant que condition préalable à l' attribution des fonds .
('cause', 'uncertainty')	('causing', 'uncertainty')	[('is', 'crée'), ('causing', 'crée'), ('uncertainty', 'incertitude')]	This is particularly so in my home region , the West Midlands , where this delay is causing a great deal of uncertainty to local communities and the local taxpayers , who are having to underwrite the projects to the tune of many millions of pounds , pending the resolution of the problems I have outlined .	C' est particulièrement le cas dans ma région , les West Midlands , où ce retard crée beaucoup d' incertitude au niveau des communautés et des contribuables locaux , qui doivent soutenir financièrement des projets pour des sommes de plusieurs millions de livres , en attendant la solution aux problèmes que j' ai soulignés .
('improve', 'situation')	('improving', 'situation')	[('improving', 'améliorer'), ('situation', 'situation')]	I know the Turkish authorities are looking at ways of improving the situation and so are the applicant countries and those which would like to be applicant countries .	Je sais que les autorités turques cherchent à améliorer la situation tout comme les pays candidats et les pays qui désirent l' être .
('address', 'problem')	('address', 'problem')	"[('address',""s'""), ('address', 'attaquer'), ('address', 'à'), ('problem', 'problème')]"	They want to address this problem .	Ils veulent s' attaquer à ce problème .
('address', 'topic')	('address', 'topics')	[('address', 'aborder'), ('topics', 'sujets')]	In view of the large range of topics included in the Annual Report it will clearly be impossible to address all of them at our meeting today .	Vu le grand nombre de sujets inclus dans le rapport annuel , il sera clairement impossible de tous les aborder pendant notre réunion d' aujourd'hui .
('improve', 'system')	('improving', 'systems')	[('Improving', 'amélioration'), ('Improving', 'des'), ('Systems', 'systèmes')]	Regarding the issue of cross-border retail payments , which has been raised by the European Parliament on various occasions , I recall that in September 1999 the ECB published a report entitled Improving Retail Cross-border Payment Systems - the Eurosystem 's View .	Pour ce qui est de la question des paiements de détail transfrontaliers , qui a été soulevée en diverses occasions par le Parlement européen , rappelez -vous qu' en septembre 1999 , la BCE a publié un rapport intitulé L' amélioration des systèmes de paiements de détail transfrontaliers - le point de vue de l' Eurosystème .
('address', 'problem')	('addressing', 'problem')	[('addressing', 'aborder'), ('problem', 'problème')]	Mr Karas acknowledges a high level of support for the euro but also some shortcomings in the provision of information within the euro zone and I support his ideas for addressing that problem .	M. Karas reconnaît que l' euro bénéficie d' un large soutien , mais qu' il existe aussi quelques lacunes dans la fourniture d' informations au sein la zone euro , et je soutiens les idées qu' il a présentées pour aborder ce problème .
('cancel', 'project')	('cancel', 'project')	"[('cancel', ""qu'""), ('cancel', 'annule'), ('project', 'projet')]"	Better still , cancel the whole project and put all the funds into a special account to help defray the enormous costs that will be incurred when the euro is eventually dismantled .	Mieux encore , qu' elle annule tout le projet et verse tous les fonds sur un compte spécial qui permettra de couvrir les énormes frais qu' occasionnera le démantèlement de l' euro .
('address', 'issue')	('addresses', 'issue')	[('addresses', 'NULL'), ('issue', 'question')]	The proposal provides not only for the protection of children 's health , it also addresses an internal market issue .	Cette proposition concerne non seulement la protection de la santé des enfants , mais également une question de marché intérieur .
('reduce', 'cost')	('reduce', 'costs')	[('reduce', 'réduire'), ('costs', 'frais')]	Finally , our proposal will help to reduce considerably the costs of patents in Europe by not requiring supplementary translations of the patent once it has been delivered in one of the three languages of the European Patent Office .	Enfin , notre proposition permettra de réduire considérablement les frais de brevetage en Europe , car elle évite des frais de traduction supplémentaires en limitant le nombre de langues aux trois langues de l' Office européen des brevets .
('reduce', 'cost')	('reduce', 'costs')	[('reduce', 'réduction'), ('reduce', 'des'), ('costs', 'frais')]	At the moment translation costs are the biggest problem when we try to reduce the costs and speed up the process .	Les traductions représentent pour le moment le plus gros problème à résoudre dans le cadre de la réduction des frais et de l' accélération du processus de délivrance .
('address', 'need')	('address', 'need')	[('address', 'NULL'), ('need', 'NULL')]	But as you can imagine , in this new field we have to address the need to reinforce security on the basis of the subsidiarity principle , in the sense that we have to recognise that each Member State is entitled to adopt its own national legislation to guarantee law enforcement at national level .	Mais , comme vous pouvez l' imaginer , dans ce domaine , nous devons respecter le principe de subsidiarité , en ce sens que nous devons reconnaître que chaque État membre est habilité à adopter sa propre législation nationale pour garantir le respect de la législation au niveau national .
('improve', 'work')	('improve', 'work')	[('improve', 'améliorer'), ('work', 'travail')]	We need to value this mechanism and use the experience of the people we represent , as expressed through their petitions to improve our work as a whole .	Nous devons apprécier ce mécanisme et utiliser l' expérience des personnes que nous représentons , expérience exprimée à travers leurs pétitions , en vue d' améliorer globalement notre travail .
('address', 'problem')	('addressing', 'problem')	[('addressing', 'aborder'), ('problem', 'problème')]	I would like to congratulate Commissioner Palacio for having the initiative to bring this to our committee in the terms that she did , and with the force and verve that she has shown , initially , in setting up the high level group , and also in the leadership that she has given to addressing this problem .	Je voudrais féliciter la commissaire de Palacio pour avoir pris l' initiative d' en référer à notre commission dans les termes qu' elle a utilisés , avec la force et la verve dont elle a fait preuve initialement en établissant le groupe de haut niveau , ainsi que dans le leadership dont elle a fait usage pour aborder ce problème .
('address', 'problem')	('address', 'problems')	[('address', 'aborder'), ('problems', 'problèmes')]	Unfortunately this report fails to make the vital link between congestion and air traffic reduction and therefore misses a vital opportunity to address these problems in a lasting manner .	Malheureusement , ce rapport n' établit pas le lien vital entre congestion et réduction du trafic aérien et manque , dès lors , une occasion unique d' aborder ces problèmes de manière durable .
('address', 'problem')	('address', 'problem')	[('problem', 'problème'), ('address', 'auquel'), ('address', 'nous'), ('address', 'attaquer')]	It is a clear problem that we need to address .	Il est clair que c' est un problème auquel nous devons nous attaquer .
('reduce', 'cost')	('reducing', 'costs')	[('reducing', 'réduire'), ('costs', 'coûts')]	We also need to find other permissible ways of reducing the costs associated with transport to island and outlying communities .	Nous devons aussi trouver d' autres moyens de réduire les coûts des transports vers les îles et les communautés éloignées .
('pose', 'problem')	('poses', 'problems')	[('poses', 'pose'), ('problems', 'problèmes')]	I accept that free access to Europe for Mediterranean products poses problems for producers in our southern Member States , but surely this problem could be compensated at least to some extent in the CAP .	Certes , le libre-accès en Europe des produits méditerranéens pose des problèmes pour les producteurs de nos États membres du sud , mais on pourrait certainement compenser ce problème , du moins en partie , via la PAC .
('manage', 'project')	('managing', 'project')	[('were', 'géraient'), ('managing', 'géraient'), ('project', 'projet')]	When I was a member of the Budgetary Control Committee and met the people who were managing this project , I was not at all impressed with the knowledge that they had of running such an enterprise , and I come from an industrial and financial background .	Lorsque je faisais partie de la commission du contrôle budgétaire et que j' ai rencontré les personnes qui géraient ce projet , leur connaissance quant à la gestion d' une telle entreprise était loin de m' impressionner , et je viens du milieu industriel et financier .
('address', 'issue')	('addressing', 'issues')	[('are', 'abordent'), ('addressing', 'abordent'), ('issues', 'questions')]	We can all take solace from the fact that the key protagonists in this difficult political equation are now addressing the most vexed and thorny bottom line issues that have to be resolved if a permanent peace agreement is to be put in place in the Middle East .	Nous pouvons tous nous consoler avec le fait que les protagonistes de cette difficile équation politique abordent maintenant les questions fondamentales les plus controversées et les plus épineuses qui doivent être résolues si un accord de paix permanent doit être mis en place au Proche-Orient .
('understand', 'problem')	('understand', 'problem')	[('understand', 'comprends'), ('problem', 'problème')]	I do not understand the problem .	Je ne comprends pas le problème .
('address', 'point')	('address', 'points')	[('address', 'aborder'), ('points', 'sujets')]	Could you perhaps address these points when you respond to our debate later on ?	Pourriez -vous aborder ces sujets lorsque vous réagirez plus tard à notre débat ?
('address', 'issue')	('address', 'issue')	[('address', 'régler'), ('issue', 'situation')]	Whilst I have some philosophical sympathy with Senator Hollings and his colleagues who consider that state-owned companies have some hidden and sometimes explicit advantages over their privately-owned competitors , the way in which Congress in the United States is trying to address this issue is contrary to both the spirit and the letter of US multilateral commitments .	Bien que j' éprouve une certaine affinité philosophique avec le sénateur Hollings et ses collègues , qui considèrent que les entreprises publiques détiennent des avantages cachés , parfois explicites , par rapport à leurs concurrentes privées , la manière dont le Congrès américain tente de régler la situation est contraire tant à l' esprit qu' à la lettre des engagements multilatéraux des États-Unis .
('improve', 'service')	('improve', 'services')	[('improve', 'améliorer'), ('services', 'services')]	EU leaders pointed to the need to improve our overall telecommunications services .	Les dirigeants de l' UE y ont souligné la nécessité d' améliorer nos services de télécommunications dans leurs ensemble .
('end', 'contract')	('end', 'contract')	[('end', 'mettre'), ('end', 'fin'), ('end', 'au'), ('contract', 'contrat')]	This situation was aggravated last summer when a decision was taken in the light of the report of the Committee of Independent Experts to end the contract with the technical assistance office which helped in the implementation of this programme .	Cette situation a été aggravée l' été dernier par une décision prise à la lumière du rapport du comité d' experts indépendants et visant à mettre fin au contrat passé avec le bureau d' assistance technique qui participais à l' application de ce programme .
('organise', 'conference')	('organised', 'conference')	[('conference', 'Conférence'),  ('was', 'a'), ('was', 'été'), ('organised', 'organisée')]	The Euro-Mediterranean conference on water management in Marseilles on 25 and 26 of November 1996 was organised on the initiative of the European Commission and the French Government , with the support of the city of Marseilles .	La Conférence euroméditerranéenne sur la gestion de l' eau , qui s' est tenue à Marseille les 25 et 26 novembre 1996 , a été organisée à l' initiative de la Commission Européenne et du gouvernement français , avec le soutien de la ville de Marseille .
('improve', 'situation')	('improving', 'situation')	[('improving', 'améliorer'), ('situation', 'situation')]	The Commission is also pursuing action in the social and educational field with a view to improving the situation of children .	La Commission poursuit également son action dans les domaines social et éducatif en vue d' améliorer la situation des enfants .
('address', 'problem')	('addresses', 'problem')	[('addresses', 'touche'), ('addresses', 'au'), ('problem', 'problème')]	But it also addresses this problem of undeclared work .	Mais une telle politique touche également au problème du travail au noir .
('address', 'problem')	('address', 'problem')	[('address', 'résoudre'), ('problem', 'problème')]	This is perverse and it is in all our interests to address the problem .	Il s' agit d' un effet pervers et il est dans notre intérêt de résoudre ce problème .
('make', 'comment')	('made', 'comments')	[('comments', 'commentaires'), ('have', 'formulés'), ('been', 'formulés'), ('made', 'formulés')]	Mr President , I agree with many of the comments that have been made so far by Mrs McKenna and Mrs Maij-Weggen on the situation in Burma .	Monsieur le Président , je m' associe à la plupart des commentaires formulés jusqu'à présent par Mmes McKenna et Maij-Weggen sur la situation en Birmanie .
('get', 'message')	('got', 'message')	[('got', 'ai'), ('got', 'compris'), ('message', 'message')]	I got the message very well , Mr Wynn .	J' ai parfaitement compris le message , Monsieur Wynn .
('address', 'issue')	('addressing', 'issues')	[('should', 'devrions'), ('be', 'aborder'), ('addressing', 'aborder'), ('issues', 'thèmes')]	Instead of engaging in this sort of interference , we should be addressing those issues where it is constructive for Member States to work together and develop some common standards .	Au lieu de s' ingérer de la sorte , nous devrions aborder les thèmes pour lesquels il est constructif pour les États membres de travailler ensemble en vue de développer des normes communes .
